Tarikh,Negeri,Daerah,Peringkat,Komoditi,Gred/Saiz,Unit,Harga (RM)
9/4/2026,JOHOR,JOHOR BAHRU,Runcit,CILI HIJAU,F.A.Q,Kilogram,11.33
9/4/2026,JOHOR,KLUANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,JOHOR,MERSING,Runcit,CILI HIJAU,F.A.Q,Kilogram,14
9/4/2026,JOHOR,MUAR,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,JOHOR,PONTIAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,14
9/4/2026,JOHOR,SEGAMAT,Runcit,CILI HIJAU,F.A.Q,Kilogram,11
9/4/2026,JOHOR,TANGKAK,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
9/4/2026,KEDAH,KOTA SETAR,Ladang,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,KEDAH,KUBANG PASU,Runcit,CILI HIJAU,F.A.Q,Kilogram,17
9/4/2026,KEDAH,LANGKAWI,Runcit,CILI HIJAU,F.A.Q,Kilogram,18
9/4/2026,MELAKA,ALOR GAJAH,Runcit,CILI HIJAU,F.A.Q,Kilogram,15.5
9/4/2026,MELAKA,JASIN,Runcit,CILI HIJAU,F.A.Q,Kilogram,13.33
9/4/2026,MELAKA,MELAKA TENGAH,Ladang,CILI HIJAU,F.A.Q,Kilogram,5.5
9/4/2026,MELAKA,MELAKA TENGAH,Borong,CILI HIJAU,F.A.Q,Kilogram,7
9/4/2026,MELAKA,MELAKA TENGAH,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,MELAKA,KUALA PILAH,Ladang,CILI HIJAU,F.A.Q,Kilogram,6.1
9/4/2026,MELAKA,KUALA PILAH,Runcit,CILI HIJAU,F.A.Q,Kilogram,13.5
9/4/2026,MELAKA,PORT DICKSON,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,MELAKA,REMBAU,Runcit,CILI HIJAU,F.A.Q,Kilogram,15
9/4/2026,MELAKA,SEREMBAN,Borong,CILI HIJAU,F.A.Q,Kilogram,7.3
9/4/2026,MELAKA,SEREMBAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,MELAKA,TAMPIN,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,MELAKA,KUANTAN,Ladang,CILI HIJAU,F.A.Q,Kilogram,6.9
9/4/2026,MELAKA,KUANTAN,Borong,CILI HIJAU,F.A.Q,Kilogram,9.26
9/4/2026,MELAKA,KUANTAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,10.36
9/4/2026,MELAKA,TEMERLOH,Runcit,CILI HIJAU,F.A.Q,Kilogram,6
9/4/2026,PERAK,BATANG PADANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,PERAK,KAMPAR,Ladang,CILI HIJAU,F.A.Q,Kilogram,4
9/4/2026,PERAK,KINTA,Ladang,CILI HIJAU,F.A.Q,Kilogram,5.75
9/4/2026,PERAK,KINTA,Borong,CILI HIJAU,F.A.Q,Kilogram,8
9/4/2026,PERAK,KINTA,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
9/4/2026,PERAK,KUALA KANGSAR,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Runcit,CILI HIJAU,F.A.Q,Kilogram,14
9/4/2026,PERAK,MANJUNG (DINDING),Runcit,CILI HIJAU,F.A.Q,Kilogram,7
9/4/2026,PERAK,MUALLIM,Runcit,CILI HIJAU,F.A.Q,Kilogram,16
9/4/2026,PERLIS,PERLIS,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,PULAU PINANG,BARAT DAYA,Runcit,CILI HIJAU,F.A.Q,Kilogram,14
9/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,CILI HIJAU,F.A.Q,Kilogram,11
9/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,CILI HIJAU,F.A.Q,Kilogram,14.5
9/4/2026,SABAH,KENINGAU,Ladang,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,SABAH,KENINGAU,Runcit,CILI HIJAU,F.A.Q,Kilogram,20
9/4/2026,SABAH,KOTA KINABALU,Runcit,CILI HIJAU,F.A.Q,Kilogram,17
9/4/2026,SABAH,PENAMPANG,Borong,CILI HIJAU,F.A.Q,Kilogram,15
9/4/2026,SABAH,PENAMPANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,18
9/4/2026,SABAH,RANAU,Ladang,CILI HIJAU,F.A.Q,Kilogram,8
9/4/2026,SABAH,SANDAKAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,30
9/4/2026,SABAH,TAWAU,Runcit,CILI HIJAU,F.A.Q,Kilogram,20
9/4/2026,SABAH,TENOM,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
9/4/2026,SARAWAK,BINTULU,Runcit,CILI HIJAU,F.A.Q,Kilogram,16
9/4/2026,SARAWAK,KUCHING,Ladang,CILI HIJAU,F.A.Q,Kilogram,9
9/4/2026,SARAWAK,KUCHING,Borong,CILI HIJAU,F.A.Q,Kilogram,14
9/4/2026,SARAWAK,KUCHING,Runcit,CILI HIJAU,F.A.Q,Kilogram,20
9/4/2026,SARAWAK,LIMBANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,29
9/4/2026,SARAWAK,MIRI,Ladang,CILI HIJAU,F.A.Q,Kilogram,9
9/4/2026,SARAWAK,MIRI,Borong,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,SARAWAK,MIRI,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,SARAWAK,SIBU,Ladang,CILI HIJAU,F.A.Q,Kilogram,3.1
9/4/2026,SARAWAK,SIBU,Borong,CILI HIJAU,F.A.Q,Kilogram,6.1
9/4/2026,SARAWAK,SIBU,Runcit,CILI HIJAU,F.A.Q,Kilogram,16.1
9/4/2026,SELANGOR,GOMBAK,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,SELANGOR,HULU LANGAT,Runcit,CILI HIJAU,F.A.Q,Kilogram,16
9/4/2026,SELANGOR,HULU SELANGOR,Runcit,CILI HIJAU,F.A.Q,Kilogram,15
9/4/2026,SELANGOR,KLANG,Borong,CILI HIJAU,F.A.Q,Kilogram,7
9/4/2026,SELANGOR,KLANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,9
9/4/2026,SELANGOR,KUALA LANGAT,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,SELANGOR,PETALING,Borong,CILI HIJAU,F.A.Q,Kilogram,6
9/4/2026,SELANGOR,PETALING,Runcit,CILI HIJAU,F.A.Q,Kilogram,6.5
9/4/2026,SELANGOR,SABAK BERNAM,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
9/4/2026,SELANGOR,SEPANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,TERENGGANU,KUALA TERENGGANU,Borong,CILI HIJAU,F.A.Q,Kilogram,9
9/4/2026,TERENGGANU,KUALA TERENGGANU,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,W.P. KUALA LUMPUR,BATU,Runcit,CILI HIJAU,F.A.Q,Kilogram,7.5
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,CILI HIJAU,F.A.Q,Kilogram,5.5
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,W.P. KUALA LUMPUR,TITIWANGSA,Runcit,CILI HIJAU,F.A.Q,Kilogram,11.33
9/4/2026,W.P. LABUAN,LABUAN,Borong,CILI HIJAU,F.A.Q,Kilogram,16
9/4/2026,W.P. LABUAN,LABUAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,20
9/4/2026,KEDAH,KOTA SETAR,Borong,CILI HIJAU,F.A.Q,Kilogram,11
9/4/2026,KEDAH,KOTA SETAR,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
9/4/2026,KEDAH,LANGKAWI,Borong,CILI HIJAU,F.A.Q,Kilogram,12
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,CILI HIJAU,F.A.Q,Kilogram,3.57
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
9/4/2026,JOHOR,BATU PAHAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,JOHOR,JOHOR BAHRU,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.5
9/4/2026,JOHOR,JOHOR BAHRU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,JOHOR,KLUANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,JOHOR,KULAI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,JOHOR,MERSING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,JOHOR,PONTIAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
9/4/2026,JOHOR,SEGAMAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,JOHOR,TANGKAK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,KEDAH,KOTA SETAR,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
9/4/2026,KEDAH,KOTA SETAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,KEDAH,KUBANG PASU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,KEDAH,LANGKAWI,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,KEDAH,LANGKAWI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,KEDAH,PENDANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,KEDAH,POKOK SENA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,KEDAH,SIK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
9/4/2026,KELANTAN,BACHOK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,KELANTAN,GUA MUSANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
9/4/2026,KELANTAN,KOTA BHARU,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.2
9/4/2026,KELANTAN,KOTA BHARU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.36
9/4/2026,KELANTAN,MACHANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
9/4/2026,KELANTAN,PASIR PUTEH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,MELAKA,ALOR GAJAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.25
9/4/2026,MELAKA,JASIN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.75
9/4/2026,MELAKA,MELAKA TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.8
9/4/2026,MELAKA,MELAKA TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,MELAKA,REMBAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,MELAKA,SEREMBAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.4
9/4/2026,PAHANG,BERA,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.5
9/4/2026,PAHANG,KUANTAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.74
9/4/2026,PAHANG,KUANTAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.6
9/4/2026,PERAK,KINTA,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.27
9/4/2026,PERAK,KINTA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,PERAK,MANJUNG (DINDING),Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,PERLIS,PERLIS,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
9/4/2026,PERLIS,PERLIS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.45
9/4/2026,PULAU PINANG,BARAT DAYA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,PULAU PINANG,SEBERANG PERAI SELATAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.1
9/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,SABAH,SANDAKAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,8
9/4/2026,SABAH,SEMPORNA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,SABAH,DARO,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
9/4/2026,SABAH,KUCHING,Borong,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,SABAH,KUCHING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,SABAH,MIRI,Borong,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,SABAH,MIRI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,SABAH,MUKAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
9/4/2026,SABAH,SARIKEI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,SABAH,SIBU,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,SABAH,SIBU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,SELANGOR,GOMBAK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,SELANGOR,KLANG,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
9/4/2026,SELANGOR,KLANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.3
9/4/2026,SELANGOR,KUALA LANGAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,SELANGOR,PETALING,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.75
9/4/2026,SELANGOR,PETALING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.67
9/4/2026,TERENGGANU,DUNGUN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,TERENGGANU,HULU TERENGGANU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
9/4/2026,TERENGGANU,KUALA TERENGGANU,Borong,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,TERENGGANU,KUALA TERENGGANU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,TERENGGANU,MARANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,W.P. KUALA LUMPUR,BATU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.3
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.25
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,W.P. KUALA LUMPUR,SEGAMAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,KELANTAN,BACHOK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,MELAKA,ALOR GAJAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,MELAKA,MELAKA TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.8
9/4/2026,MELAKA,MELAKA TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,NEGERI SEMBILAN,JELEBU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.4
9/4/2026,PAHANG,TEMERLOH,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.5
9/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Borong,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,PULAU PINANG,BARAT DAYA,Borong,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.25
9/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,SABAH,SEMPORNA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,SARAWAK,LAWAS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,SELANGOR,SEPANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,JOHOR,BATU PAHAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,JOHOR,JOHOR BAHRU,Borong,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,JOHOR,JOHOR BAHRU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,JOHOR,KLUANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,JOHOR,KOTA TINGGI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,8
9/4/2026,JOHOR,KULAI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,JOHOR,MERSING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
9/4/2026,JOHOR,MUAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,JOHOR,PONTIAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
9/4/2026,JOHOR,SEGAMAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,JOHOR,TANGKAK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
9/4/2026,KEDAH,KOTA SETAR,Borong,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,KEDAH,KOTA SETAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
9/4/2026,KEDAH,KUALA MUDA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,KEDAH,KULIM,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,KEDAH,PADANG TERAP,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
9/4/2026,KEDAH,POKOK SENA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
9/4/2026,KEDAH,YAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,KELANTAN,BACHOK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,KELANTAN,KOTA BHARU,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.2
9/4/2026,KELANTAN,KOTA BHARU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.86
9/4/2026,KELANTAN,KUALA KRAI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,KELANTAN,TANAH MERAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,MELAKA,JASIN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
9/4/2026,MELAKA,MELAKA TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.8
9/4/2026,MELAKA,MELAKA TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,NEGERI SEMBILAN,JELEBU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
9/4/2026,NEGERI SEMBILAN,JEMPOL,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,NEGERI SEMBILAN,KUALA PILAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7.5
9/4/2026,NEGERI SEMBILAN,PORT DICKSON,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,NEGERI SEMBILAN,REMBAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
9/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.6
9/4/2026,NEGERI SEMBILAN,SEREMBAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.53
9/4/2026,NEGERI SEMBILAN,TAMPIN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,PAHANG,CAMERON HIGHLANDS,Ladang,KUBIS BULAT,F.A.Q,Kilogram,0.7
9/4/2026,PAHANG,CAMERON HIGHLANDS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.5
9/4/2026,PAHANG,JERANTUT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
9/4/2026,PAHANG,KUANTAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.8
9/4/2026,PAHANG,KUANTAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.6
9/4/2026,PAHANG,PEKAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.75
9/4/2026,PAHANG,ROMPIN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,10
9/4/2026,PERAK,BAGAN DATUK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,PERAK,BATANG PADANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,PERAK,KAMPAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,PERAK,KINTA,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.4
9/4/2026,PERAK,KINTA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.75
9/4/2026,PERAK,KUALA KANGSAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,PERAK,PERAK TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,PULAU PINANG,BARAT DAYA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
9/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,SABAH,KENINGAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,SABAH,KOTA KINABALU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,SABAH,KOTA MARUDU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,SABAH,LAHAD DATU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
9/4/2026,SABAH,PENAMPANG,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.5
9/4/2026,SABAH,PENAMPANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,SABAH,RANAU,Ladang,KUBIS BULAT,F.A.Q,Kilogram,1.2
9/4/2026,SABAH,RANAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,SABAH,SANDAKAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,8
9/4/2026,SABAH,SEMPORNA,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,SABAH,TAWAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,SABAH,TENOM,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
9/4/2026,SARAWAK,LAWAS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,8
9/4/2026,SARAWAK,LIMBANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7.5
9/4/2026,SARAWAK,MIRI,Borong,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,SARAWAK,MIRI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
9/4/2026,SELANGOR,HULU LANGAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.5
9/4/2026,SELANGOR,HULU SELANGOR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,SELANGOR,KLANG,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.5
9/4/2026,SELANGOR,KLANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,SELANGOR,KUALA LANGAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,SELANGOR,PETALING,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
9/4/2026,SELANGOR,PETALING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
9/4/2026,SELANGOR,SABAK BERNAM,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,TERENGGANU,DUNGUN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
9/4/2026,TERENGGANU,KUALA TERENGGANU,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.17
9/4/2026,TERENGGANU,KUALA TERENGGANU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.17
9/4/2026,TERENGGANU,MARANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.23
9/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
9/4/2026,W.P. LABUAN,LABUAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,4.4
9/4/2026,W.P. LABUAN,LABUAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,7
9/4/2026,JOHOR,BATU PAHAT,Ladang,PISANG MAS,F.A.Q,Kilogram,3
9/4/2026,JOHOR,BATU PAHAT,Runcit,PISANG MAS,F.A.Q,Kilogram,6
9/4/2026,JOHOR,JOHOR BAHRU,Borong,PISANG MAS,F.A.Q,Kilogram,5
9/4/2026,JOHOR,JOHOR BAHRU,Runcit,PISANG MAS,F.A.Q,Kilogram,7
9/4/2026,JOHOR,KLUANG,Runcit,PISANG MAS,F.A.Q,Kilogram,6
9/4/2026,JOHOR,SEGAMAT,Ladang,PISANG MAS,F.A.Q,Kilogram,2.3
9/4/2026,KEDAH,KOTA SETAR,Borong,PISANG MAS,F.A.Q,Kilogram,3.5
9/4/2026,KEDAH,KOTA SETAR,Runcit,PISANG MAS,F.A.Q,Kilogram,5
9/4/2026,KEDAH,PADANG TERAP,Ladang,PISANG MAS,F.A.Q,Kilogram,2.7
9/4/2026,KEDAH,PENDANG,Runcit,PISANG MAS,F.A.Q,Kilogram,6
9/4/2026,KEDAH,POKOK SENA,Ladang,PISANG MAS,F.A.Q,Kilogram,2.5
9/4/2026,KELANTAN,KOTA BHARU,Borong,PISANG MAS,F.A.Q,Kilogram,2.38
9/4/2026,KELANTAN,KOTA BHARU,Runcit,PISANG MAS,F.A.Q,Kilogram,3.83
9/4/2026,MELAKA,JASIN,Ladang,PISANG MAS,F.A.Q,Kilogram,2.65
9/4/2026,MELAKA,MELAKA TENGAH,Borong,PISANG MAS,F.A.Q,Kilogram,2.8
